region_id,station,observed_at,temperature_c,precipitation_mm_24h,wind_speed_mps,snow_depth_cm,cold_wave_risk,snowstorm_risk,drought_risk,data_source,source_id,dataset_name,is_sample
changdu-jiangda,CMFD_changdu-jiangda,2023-07-01 00:00,6.1,4.51,2.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-07-01 00:00,14.3,6.93,1.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-07-01 00:00,14.4,5.1,1.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-07-01 00:00,8.5,2.83,2.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-07-01 00:00,10.9,1.52,3.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-07-01 00:00,7.5,2.41,1.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-07-01 00:00,13.2,1.23,3.2,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-chengduo,CMFD_yushu-chengduo,2023-07-01 00:00,10.7,3.48,1.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-zaduo,CMFD_yushu-zaduo,2023-07-01 00:00,10.9,5.73,1.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-maqin,CMFD_guoluo-maqin,2023-07-01 00:00,11.0,3.28,1.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-jiuzhi,CMFD_guoluo-jiuzhi,2023-07-01 00:00,9.7,4.85,1.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
haibei-gangcha,CMFD_haibei-gangcha,2023-07-01 00:00,11.6,2.58,3.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
huangnan-zeku,CMFD_huangnan-zeku,2023-07-01 00:00,10.0,3.03,2.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-shiqu,CMFD_ganzi-shiqu,2023-07-01 00:00,9.3,4.67,2.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-seda,CMFD_ganzi-seda,2023-07-01 00:00,10.6,5.14,1.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
aba-hongyuan,CMFD_aba-hongyuan,2023-07-01 00:00,10.6,3.87,2.0,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
gannan-luqu,CMFD_gannan-luqu,2023-07-01 00:00,10.7,3.98,2.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-bange,CMFD_naqu-bange,2023-08-01 00:00,8.0,4.73,2.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2023-08-01 00:00,10.7,5.01,1.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-08-01 00:00,10.2,5.09,2.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-08-01 00:00,9.9,4.9,2.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-08-01 00:00,8.6,4.21,2.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-08-01 00:00,16.2,3.97,1.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-08-01 00:00,14.4,3.65,1.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-08-01 00:00,11.9,4.03,0.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-08-01 00:00,6.2,5.79,2.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-08-01 00:00,13.9,7.14,1.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-08-01 00:00,14.6,3.45,1.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-08-01 00:00,8.8,0.78,2.0,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-08-01 00:00,10.3,3.52,3.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-08-01 00:00,7.7,2.27,1.0,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-08-01 00:00,12.7,0.6,3.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-chengduo,CMFD_yushu-chengduo,2023-08-01 00:00,11.2,3.66,1.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-zaduo,CMFD_yushu-zaduo,2023-08-01 00:00,11.7,6.69,1.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-maqin,CMFD_guoluo-maqin,2023-08-01 00:00,11.1,5.94,1.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-jiuzhi,CMFD_guoluo-jiuzhi,2023-08-01 00:00,9.9,4.96,1.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
haibei-gangcha,CMFD_haibei-gangcha,2023-08-01 00:00,11.5,2.33,3.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
huangnan-zeku,CMFD_huangnan-zeku,2023-08-01 00:00,10.1,5.0,2.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-shiqu,CMFD_ganzi-shiqu,2023-08-01 00:00,9.8,5.11,2.0,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-seda,CMFD_ganzi-seda,2023-08-01 00:00,11.2,4.54,1.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
aba-hongyuan,CMFD_aba-hongyuan,2023-08-01 00:00,11.1,5.51,2.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
gannan-luqu,CMFD_gannan-luqu,2023-08-01 00:00,10.9,3.84,2.4,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-bange,CMFD_naqu-bange,2023-09-01 00:00,4.7,2.57,2.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2023-09-01 00:00,7.9,2.82,2.2,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-09-01 00:00,6.1,4.3,2.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-09-01 00:00,6.1,3.34,2.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-09-01 00:00,6.1,1.88,2.4,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-09-01 00:00,14.1,1.55,1.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-09-01 00:00,12.6,0.43,2.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-09-01 00:00,9.5,0.8,1.0,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-09-01 00:00,3.2,2.26,2.2,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-09-01 00:00,13.8,0.79,1.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-09-01 00:00,13.3,0.18,1.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-09-01 00:00,7.3,0.0,1.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-09-01 00:00,8.3,0.64,3.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-09-01 00:00,7.1,0.22,1.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-09-01 00:00,10.5,0.0,3.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-chengduo,CMFD_yushu-chengduo,2023-09-01 00:00,7.8,3.98,1.4,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-zaduo,CMFD_yushu-zaduo,2023-09-01 00:00,8.1,3.91,1.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-maqin,CMFD_guoluo-maqin,2023-09-01 00:00,8.2,3.6,1.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-jiuzhi,CMFD_guoluo-jiuzhi,2023-09-01 00:00,7.8,5.33,1.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
haibei-gangcha,CMFD_haibei-gangcha,2023-09-01 00:00,8.0,2.3,3.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
huangnan-zeku,CMFD_huangnan-zeku,2023-09-01 00:00,7.3,3.65,2.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-shiqu,CMFD_ganzi-shiqu,2023-09-01 00:00,6.8,3.97,1.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-seda,CMFD_ganzi-seda,2023-09-01 00:00,8.4,3.84,1.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
aba-hongyuan,CMFD_aba-hongyuan,2023-09-01 00:00,8.9,4.76,2.0,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
gannan-luqu,CMFD_gannan-luqu,2023-09-01 00:00,8.4,5.73,2.4,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-bange,CMFD_naqu-bange,2023-10-01 00:00,0.7,0.67,2.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2023-10-01 00:00,1.3,0.89,2.2,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-10-01 00:00,-1.9,1.87,2.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-10-01 00:00,-1.6,1.02,2.5,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-10-01 00:00,2.9,0.04,2.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-10-01 00:00,8.3,1.09,1.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-10-01 00:00,5.3,1.96,2.2,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-10-01 00:00,3.4,1.64,1.2,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-10-01 00:00,-1.6,1.49,2.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-10-01 00:00,8.6,0.0,2.2,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-10-01 00:00,8.2,0.0,2.0,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-10-01 00:00,1.9,0.0,2.2,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-10-01 00:00,0.7,0.0,3.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-10-01 00:00,1.7,0.89,2.0,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-10-01 00:00,0.7,0.0,2.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-chengduo,CMFD_yushu-chengduo,2023-10-01 00:00,1.2,1.77,1.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-zaduo,CMFD_yushu-zaduo,2023-10-01 00:00,1.4,1.63,1.9,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-maqin,CMFD_guoluo-maqin,2023-10-01 00:00,1.9,0.94,1.5,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-jiuzhi,CMFD_guoluo-jiuzhi,2023-10-01 00:00,1.6,1.96,1.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
haibei-gangcha,CMFD_haibei-gangcha,2023-10-01 00:00,1.0,1.36,4.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
huangnan-zeku,CMFD_huangnan-zeku,2023-10-01 00:00,0.4,1.44,2.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-shiqu,CMFD_ganzi-shiqu,2023-10-01 00:00,-0.0,1.13,1.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-seda,CMFD_ganzi-seda,2023-10-01 00:00,2.4,1.44,1.7,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
aba-hongyuan,CMFD_aba-hongyuan,2023-10-01 00:00,3.1,2.6,2.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
gannan-luqu,CMFD_gannan-luqu,2023-10-01 00:00,2.1,2.01,2.3,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-bange,CMFD_naqu-bange,2023-11-01 00:00,-5.9,0.14,2.1,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2023-11-01 00:00,-4.3,0.23,1.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-11-01 00:00,-14.3,0.39,1.4,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-11-01 00:00,-9.2,0.17,2.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-11-01 00:00,-3.7,0.05,2.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-11-01 00:00,1.8,0.15,1.4,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-11-01 00:00,0.0,0.1,1.6,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-11-01 00:00,-3.2,0.23,0.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-11-01 00:00,-7.6,0.11,2.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-11-01 00:00,2.5,0.0,2.2,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-11-01 00:00,2.7,0.0,1.8,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-11-01 00:00,-4.1,0.0,1.8,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-11-01 00:00,-2.6,0.0,3.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-11-01 00:00,-4.6,0.09,1.5,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-11-01 00:00,-5.2,0.0,2.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-chengduo,CMFD_yushu-chengduo,2023-11-01 00:00,-5.4,0.39,1.1,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-zaduo,CMFD_yushu-zaduo,2023-11-01 00:00,-5.1,0.23,1.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-maqin,CMFD_guoluo-maqin,2023-11-01 00:00,-4.3,0.05,1.8,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-jiuzhi,CMFD_guoluo-jiuzhi,2023-11-01 00:00,-4.0,0.28,1.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
haibei-gangcha,CMFD_haibei-gangcha,2023-11-01 00:00,-4.3,0.02,5.4,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
huangnan-zeku,CMFD_huangnan-zeku,2023-11-01 00:00,-5.1,0.09,2.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-shiqu,CMFD_ganzi-shiqu,2023-11-01 00:00,-6.0,0.24,2.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-seda,CMFD_ganzi-seda,2023-11-01 00:00,-4.5,0.08,2.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
aba-hongyuan,CMFD_aba-hongyuan,2023-11-01 00:00,-3.0,0.4,2.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
gannan-luqu,CMFD_gannan-luqu,2023-11-01 00:00,-2.8,0.04,2.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-bange,CMFD_naqu-bange,2023-12-01 00:00,-7.9,0.2,3.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2023-12-01 00:00,-8.8,0.23,2.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-12-01 00:00,-16.8,0.14,2.0,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-12-01 00:00,-11.2,0.09,3.1,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-12-01 00:00,-9.1,0.16,3.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-12-01 00:00,-1.1,0.02,1.4,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-12-01 00:00,-3.8,0.11,1.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-12-01 00:00,-6.5,0.07,0.8,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2023-12-01 00:00,-9.6,0.0,2.5,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2023-12-01 00:00,-1.0,0.04,2.2,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2023-12-01 00:00,-0.9,0.04,1.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2023-12-01 00:00,-4.6,0.01,1.8,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2023-12-01 00:00,-6.3,0.38,3.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2023-12-01 00:00,-7.0,0.24,1.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2023-12-01 00:00,-9.5,0.03,2.4,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-chengduo,CMFD_yushu-chengduo,2023-12-01 00:00,-8.7,0.14,1.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-zaduo,CMFD_yushu-zaduo,2023-12-01 00:00,-8.6,0.09,2.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-maqin,CMFD_guoluo-maqin,2023-12-01 00:00,-8.4,0.0,1.8,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-jiuzhi,CMFD_guoluo-jiuzhi,2023-12-01 00:00,-7.6,0.1,2.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
haibei-gangcha,CMFD_haibei-gangcha,2023-12-01 00:00,-9.0,0.0,5.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
huangnan-zeku,CMFD_huangnan-zeku,2023-12-01 00:00,-9.7,0.0,3.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-shiqu,CMFD_ganzi-shiqu,2023-12-01 00:00,-8.5,0.27,2.6,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-seda,CMFD_ganzi-seda,2023-12-01 00:00,-7.3,0.08,2.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
aba-hongyuan,CMFD_aba-hongyuan,2023-12-01 00:00,-6.3,0.08,2.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
gannan-luqu,CMFD_gannan-luqu,2023-12-01 00:00,-7.1,0.0,3.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-bange,CMFD_naqu-bange,2024-01-01 00:00,-10.5,0.1,2.7,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2024-01-01 00:00,-11.7,0.33,1.9,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2024-01-01 00:00,-17.8,0.19,1.7,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2024-01-01 00:00,-13.8,0.11,2.3,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2024-01-01 00:00,-11.1,0.04,2.6,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2024-01-01 00:00,-3.6,0.0,1.4,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2024-01-01 00:00,-6.0,0.0,1.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2024-01-01 00:00,-9.2,0.01,0.8,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2024-01-01 00:00,-11.8,0.0,2.2,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2024-01-01 00:00,-3.9,0.0,2.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-jiangzi,CMFD_rikaze-jiangzi,2024-01-01 00:00,-3.7,0.0,1.8,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-kangma,CMFD_rikaze-kangma,2024-01-01 00:00,-10.4,0.0,1.8,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-zhongba,CMFD_rikaze-zhongba,2024-01-01 00:00,-8.9,0.0,3.6,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
shannan-cuona,CMFD_shannan-cuona,2024-01-01 00:00,-11.7,0.14,1.3,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ali-gaize,CMFD_ali-gaize,2024-01-01 00:00,-12.3,0.0,2.2,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-chengduo,CMFD_yushu-chengduo,2024-01-01 00:00,-10.4,0.09,1.2,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
yushu-zaduo,CMFD_yushu-zaduo,2024-01-01 00:00,-11.3,0.25,1.7,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-maqin,CMFD_guoluo-maqin,2024-01-01 00:00,-10.8,0.01,1.5,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
guoluo-jiuzhi,CMFD_guoluo-jiuzhi,2024-01-01 00:00,-10.7,0.11,1.7,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
haibei-gangcha,CMFD_haibei-gangcha,2024-01-01 00:00,-11.5,0.01,4.0,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
huangnan-zeku,CMFD_huangnan-zeku,2024-01-01 00:00,-12.0,0.02,2.5,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-shiqu,CMFD_ganzi-shiqu,2024-01-01 00:00,-11.2,0.06,2.2,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
ganzi-seda,CMFD_ganzi-seda,2024-01-01 00:00,-9.8,0.06,1.9,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
aba-hongyuan,CMFD_aba-hongyuan,2024-01-01 00:00,-9.3,0.11,2.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
gannan-luqu,CMFD_gannan-luqu,2024-01-01 00:00,-9.4,0.05,2.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-bange,CMFD_naqu-bange,2024-02-01 00:00,-8.2,0.05,5.0,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2024-02-01 00:00,-8.3,0.26,3.7,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2024-02-01 00:00,-13.4,0.29,3.3,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2024-02-01 00:00,-11.0,0.09,4.6,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2024-02-01 00:00,-7.9,0.0,4.5,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2024-02-01 00:00,0.3,0.1,2.1,0,低,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2024-02-01 00:00,-3.1,0.19,2.5,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2024-02-01 00:00,-6.1,0.21,2.1,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-jiangda,CMFD_changdu-jiangda,2024-02-01 00:00,-9.3,0.21,2.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
rikaze-xietongmen,CMFD_rikaze-xietongmen,2024-02-01 00:00,-0.6,0.0,3.3,0,中,低,中,tpdc,cmfd-v2,CMFD_V0200,false
